rowkey,score
34815,0.0284391213208
34821,0.00688520213589
34822,0.0209227297455
34827,0.0513306111097
34832,0.00952023733407
34847,0.0425081774592
34851,0.00463729444891
34854,0.0351131819189
34860,0.00482558412477
34888,0.0600424595177
34889,0.0070458711125
34909,0.017909007147
34924,0.0178916286677
34932,0.0400817506015
34944,0.00358718517236
35017,0.00810337159783
35038,0.0283782370389
35068,0.0410632863641
35077,0.0253230910748
35087,0.0677959546447
35106,0.00512059219182
35123,0.0042647360824
35145,0.0311296917498
35195,0.0199569705874
35201,0.00239344174042
35225,0.00430384650826
35238,0.0149341942742
35248,0.0862973481417
35306,0.139234572649
35320,0.00661578122526
35324,0.0317406505346
35336,0.00751967541873
35337,0.0241849459708
35361,0.0277600996196
35365,0.00364803662524
35374,0.00277704000473
35408,0.00781564507633
35412,0.0429304465652
35425,0.00527957314625
35429,0.0159972384572
35441,0.019154611975
35456,0.170850977302
35473,0.0291821155697
35488,0.00744664575905
35520,0.0385224856436
35524,0.0513166338205
35533,0.00999799277633
35569,0.118907548487
35575,0.339192032814
35581,0.0130519084632
35604,0.0178528428078
35627,0.00233667390421
35630,0.0126712657511
35631,0.00482933642343
35634,0.00497962068766
35643,0.0160457845777
35660,0.0150888264179
35673,0.0101613467559
35674,0.0104962205514
35688,0.048995193094
35689,0.0177788417786
35711,0.0406541489065
35766,0.00708526885137
35804,0.00352518004365
35823,0.0153803257272
35836,0.00719757983461
35837,0.022913062945
35847,0.0105444826186
35855,0.00725083379075
35866,0.00362473423593
35868,0.0322206541896
35879,0.00693275313824
35885,0.0143687222153
35887,0.020095653832
35932,0.0131225129589
35938,0.0362663008273
35940,0.00808650627732
35949,0.00291469646618
35954,0.0170903000981
35986,0.00460206950083
36030,0.0110108703375
36053,0.0020819818601
36095,0.0113716330379
36097,0.0140098491684
36167,0.010729639791
36177,0.0246606580913
36181,0.00207789521664
36201,0.0336823090911
36206,0.0146170444787
36234,0.00938846450299
36245,0.00504026049748
36247,0.0176440756768
36252,0.0205097272992
36253,0.00984306447208
36263,0.0203238595277
36269,0.0586165823042
36301,0.0269579906017
36307,0.309053808451
36316,0.0596913360059
36361,0.0114429797977
36380,0.0151277305558
36417,0.137737631798
36431,0.0179374348372
36455,0.00714833056554
36456,0.0620454624295
36457,0.0625197514892
36499,0.00342436507344
36507,0.0236513651907
36523,0.0359941162169
36557,0.00204012915492
36564,0.101178333163
36565,0.0186916645616
36567,0.123347051442
36650,0.0211261194199
36698,0.0171588882804
36723,0.00295887747779
36740,0.0201564393938
36757,0.0303016640246
36776,0.00691012153402
36827,0.00483324099332
36829,0.0315545685589
36832,0.0473186038435
36846,0.12500013411
36848,0.0139978928491
36849,0.0137335788459
36856,0.128620699048
36931,0.0684435814619
36964,0.0401572175324
36989,0.0242689363658
36994,0.0827471464872
37071,0.109581701458
37089,0.101430289447
37090,0.402839690447
37091,0.390938997269
37131,0.00635963724926
37141,0.0589037537575
37191,0.0590625666082
37217,0.00509998528287
37220,0.00474830856547
37228,0.0208954699337
37232,0.00721338624135
37245,0.0108712064102
37284,0.028101388365
37291,0.042451184243
37297,0.146724268794
37298,0.169837653637
37300,0.165144875646
37346,0.00861308444291
37350,0.00239182659425
37360,0.00280631543137
37363,0.0352283604443
37372,0.00543238967657
37383,0.005993289873
37385,0.00515820877627
37403,0.00143289123662
37407,0.00298221339472
37410,0.00386720639654
37418,0.0079614976421
37420,0.0429648049176
37422,0.05717426911
37454,0.00727006979287
37459,0.171542778611
37461,0.598113179207
37484,0.00174027110916
37492,0.00640610326082
37526,0.00355655583553
37572,0.000844256195705
37587,0.00372437573969
37590,0.00604320690036
37593,0.0342667736113
37594,0.233800411224
37597,0.13469555974
37604,0.105892807245
37605,0.00299141486175
37613,0.413550525904
37639,0.00507096899673
37644,0.00105771969538
37648,0.00205708667636
37663,0.0313561446965
37693,0.0107616288587
37719,0.00876501668245
37742,0.00680909864604
37758,0.0027259120252
37785,0.00599616486579
37791,0.00501143978909
37796,0.00106586655602
37800,0.00111320905853
37802,0.00132960116025
37805,0.255334854126
37807,0.00656641693786
37813,0.588620960712
37817,0.576053321362
37818,0.00766819249839
37820,0.00917584169656
37838,0.00787830911577
37846,0.483829021454
37848,0.00190283090342
37852,0.625988900661
37854,0.00395697634667
37863,0.492778211832
37876,0.00871257483959
37901,0.00261752796359
37902,0.003461049404
37910,0.00744297029451
37915,0.00577160716057
37925,0.0118040898815
37939,0.00454101571813
37957,0.0010898115579
37983,0.00144517340232
37988,0.00628950865939
37989,0.00699041038752
37993,0.00226216111332
37997,0.0087381657213
38036,0.00279772025533
38040,0.145225763321
38066,0.00473355362192
38067,0.0049784486182
38075,0.0062623755075
38078,0.0110038723797
38108,0.00858746655285
38118,0.032359611243
38120,0.00111619289964
38162,0.00166445353534
38175,0.00520521774888
38179,0.00483744451776
38192,0.00687115034088
38208,0.0409648343921
38215,0.0122242085636
38223,0.000626489694696
38263,0.00528200762346
38273,0.00252048298717
38290,0.00261810049415
38294,0.0110532138497
38329,0.00649114418775
38331,0.00716706272215
38384,0.023056358099
38391,0.00514004984871
38392,0.00211977446452
38401,0.012191128917
38417,0.014463102445
38451,0.0339173413813
38526,0.00117821572348
38527,0.00372765748762
38529,0.00479852687567
38560,0.00611141975969
38594,0.0289807654917
38635,0.00826794560999
38646,0.0104765184224
38647,0.0108617190272
38686,0.0194427613169
38692,0.0895570516586
38730,0.0060929604806
38731,0.0206924248487
38796,0.0131720853969
38806,0.00339400302619
38812,0.0177302770317
38814,0.00413183495402
38830,0.028372887522
38833,0.0144650610164
38837,0.0443500131369
38838,0.0293701160699
38855,0.00876586604863
38858,0.00974167324603
38880,0.00497307348996
38937,0.0220439583063
38940,0.0081442296505
38941,0.0263778343797
38942,0.0394814163446
38944,0.0399403572083
38945,0.0388654656708
38948,0.00853041838855
38950,0.0263778343797
38954,0.077299438417
38987,0.0051354020834
39001,0.042969070375
39036,0.00140817835927
39058,0.0186137892306
39072,0.0237332154065
39089,0.0251952949911
39100,0.0010890258709
39101,0.0196856912225
39109,0.00894498173147
39116,0.00970194581896
39130,0.025257030502
39135,0.0225947126746
39140,0.00666917767376
39143,0.0613301172853
39149,0.0168655067682
39156,0.0945602431893
39174,0.0277437847108
39242,0.0119765708223
39276,0.0226901732385
39280,0.0197494719177
39285,0.0546309649944
39294,0.0753490552306
39316,0.00589195080101
39331,0.00424799649045
39355,0.00759648485109
39361,0.0135144069791
39393,0.0298511814326
39395,0.008041867055
39401,0.0203780736774
39417,0.0215442162007
39422,0.0204966608435
39432,0.0058361440897
39456,0.0170608703047
39457,0.00406304839998
39462,0.00368599803187
39467,0.0141984056681
39496,0.00550145795569
39503,0.139339894056
39519,0.0138066057116
39526,0.0125935617834
39530,0.00364274391904
39569,0.009412269108
39578,0.00478996802121
39583,0.0275283362716
39596,0.00837417133152
39626,0.0379087775946
39631,0.0120494645089
39670,0.0141451302916
39674,0.127280250192
39682,0.116300538182
39695,0.0177330598235
39714,0.00794076919556
39786,0.0133743882179
39797,0.0404432192445
39799,0.0745440125465
39809,0.00780332228169
39820,0.0181175004691
39830,0.11722689122
39847,0.0967569202185
39899,0.00262949592434
39911,0.00114181800745
39936,0.00245645968243
39937,0.0327930897474
39944,0.0111613404006
39948,0.0114126838744
39951,0.0105268014595
39962,0.0480696298182
40006,0.0192095469683
40009,0.00949725229293
40022,0.0148917650804
40030,0.0262215211987
40031,0.0590193904936
40054,0.00167395698372
40056,0.0119853876531
40059,0.0118804676458
40070,0.0316562242806
40087,0.00992500782013
40089,0.0180180706084
40098,0.00115756632295
40113,0.026561094448
40137,0.00127881404478
40176,0.0361028313637
40190,0.028522355482
40208,0.0265914406627
40209,0.159303531051
40218,0.00335615384392
40241,0.0058959769085
40245,0.0330084227026
40257,0.03241359815
40258,0.00756072578952
40260,0.0125089343637
40263,0.0863409787416
40279,0.0166748799384
40280,0.00744744949043
40312,0.0180813185871
40336,0.00394061999395
40350,0.00911904685199
40362,0.00614584377035
40387,0.0271987579763
40394,0.0704420134425
40409,0.032342735678
40423,0.108229443431
40426,0.0271366126835
40437,0.030252866447
40455,0.0242173168808
40493,0.0211689081043
40495,0.0246990956366
40509,0.00746562378481
40510,0.0986901298165
40518,0.00504589034244
40520,0.00499899638817
40521,0.00815652310848
40527,0.00821260549128
40550,0.012159679085
40553,0.0722720548511
40556,0.0319032780826
40582,0.0457932092249
40586,0.00602942006662
40588,0.027112711221
40595,0.0203732531518
40602,0.010092430748
40608,0.0341564454138
40622,0.0151003943756
40645,0.106492839754
40670,0.0214073266834
40695,0.113104112446
40696,0.575791954994
40697,0.0209964644164
40709,0.0103569440544
40726,0.00970174837857
40727,0.0507171601057
40732,0.0039735189639
40735,0.022860141471
40748,0.00750678963959
40771,0.0174818765372
40773,0.00800160504878
40778,0.0218866262585
40781,0.0118519198149
40783,0.00655190041289
40790,0.0374919511378
40794,0.0215064454824
40804,0.0958686247468
40822,0.0183390472084
40825,0.258684933186
40846,0.0127957463264
40871,0.0136353280395
40875,0.0569061115384
40934,0.0350441075861
40947,0.0076774507761
40954,0.00317074405029
40958,0.0338632203639
40987,0.0106207672507
40990,0.00520032178611
41017,0.00786505173892
41021,0.00536939920858
41033,0.00732187088579
41058,0.00633855583146
41060,0.062517799437
41070,0.00744855916128
41071,0.0203451756388
41074,0.0705153271556
41091,0.0152323190123
41119,0.00863591115922
41128,0.0447010137141
41149,0.0358579158783
41155,0.0120601812378
41175,0.0537942312658
41208,0.0218638833612
41240,0.00606800988317
41262,0.00900551397353
41263,0.00894209556282
41266,0.0488196797669
41293,0.0400244779885
41299,0.0288437530398
41323,0.0165387522429
41332,0.010724214837
41333,0.01233093068
41355,0.0328348502517
41366,0.00269936560653
41369,0.0295583978295
41420,0.00410602567717
41434,0.0506851710379
41444,0.024725459516
41448,0.0120846237987
41461,0.00834953784943
41464,0.0224360544235
41484,0.0870069935918
41495,0.0271121207625
41500,0.022257424891
41529,0.014351464808
41535,0.0309854708612
41561,0.0530713833869
41569,0.015583450906
41594,0.00580453779548
41614,0.0189437288791
41626,0.0794678553939
41654,0.00548796541989
41709,0.050549916923
41712,0.0195896010846
41750,0.0574497170746
41752,0.160884454846
41854,0.0153767662123
41875,0.0651244521141
41887,0.0268192160875
41893,0.0041254744865
41896,0.0358081273735
41917,0.00602424703538
41942,0.070240482688
41951,0.290077567101
41952,0.78965473175
41953,0.0200082529336
41969,0.0277553759515
41997,0.556727707386
41998,0.928364515305
42000,0.0766978338361
42011,0.48258677125
42018,0.706707715988
42019,0.0104721691459
42026,0.705941200256
42028,0.870938897133
42031,0.871164798737
42048,0.68345874548
42050,0.899488210678
42052,0.871138513088
42054,0.138663262129
42055,0.41732224822
42056,0.873205184937
42058,0.779819369316
42060,0.892987906933
42063,0.0138007234782
42074,0.645656406879
42079,0.0249067135155
42080,0.162144988775
42092,0.633215487003
42102,0.160554736853
42105,0.309909760952
42113,0.318842083216
42114,0.362773030996
42131,0.313704878092
42141,0.0465393997729
42145,0.4077244699
42151,0.00632446771488
42152,0.567776501179
42205,0.00218457216397
42224,0.00206052535214
42239,0.00699848821387
42245,0.108418956399
42248,0.0141547014937
42324,0.132696390152
42374,0.00100644375198
42390,0.00817688927054
42408,0.00821283459663
42410,0.192937865853
42412,0.543512284756
42462,0.00185617629904
42474,0.0145301427692
42494,0.0232285112143
42497,0.00327846570872
42560,0.0331359580159
42573,0.0278617031872
42583,0.00140643538907
42607,0.00263440120034
42609,0.00355089083314
42651,0.0037158082705
42686,0.0113692842424
42691,0.0139829749241
42699,0.0212276875973
42702,0.0225106216967
42706,0.00367107009515
42707,0.00217121397145
42710,0.0194693971425
42716,0.00506123714149
42718,0.0182449780405
42719,0.00291246199049
42720,0.0225106216967
42722,0.00148409546819
42725,0.0201521292329
42731,0.0192958209664
42736,0.00809522718191
42739,0.0163605511189
42741,0.00538234366104
42742,0.024306261912
42743,0.0226485542953
42748,0.0190834663808
42752,0.0203942414373
42759,0.0191045701504
42788,0.0140145467594
42801,0.0145323630422
42811,0.010979950428
42812,0.00350193562917
42825,0.0116319954395
42828,0.0224661733955
42832,0.0201521292329
42835,0.020392106846
42836,0.00166961562354
42841,0.0181426052004
42855,0.00414361199364
42865,0.00143874355126
42866,0.0143304690719
42870,0.0184353943914
42878,0.019404316321
42902,0.0146607821807
42925,0.0111967045814
42929,0.0224661733955
42934,0.0226504188031
42940,0.0224661733955
42943,0.0225106216967
42950,0.00286598107778
42952,0.0044305943884
42954,0.0136770242825
42965,0.0256910081953
42980,0.0112664503977
42981,0.00592768238857
42988,0.00439713289961
42989,0.0139145422727
42991,0.0150754889473
42998,0.0149617595598
43001,0.0225539114326
43004,0.0225179158151
43023,0.00427242740989
43035,0.00601989682764
43059,0.0118015976623
43065,0.00755616137758
43069,0.053209207952
43071,0.0498510524631
43087,0.00133401271887
43090,0.00140638567973
43112,0.0391100272536
43127,0.00983374100178
43128,0.00734237860888
43147,0.00364612555131
43151,0.0394313409925
43196,0.0461026132107
43243,0.0133042559028
43251,0.00263920170255
43265,0.0101256072521
43280,0.00736920442432
43289,0.0141641013324
43296,0.0177107565105
43301,0.0151616772637
43302,0.00491348700598
43320,0.00357346911915
43325,0.00224645854905
43327,0.00143161742017
43345,0.00470004277304
43350,0.0470242537558
43365,0.0245894249529
43372,0.00768103357404
43383,0.00790026970208
43386,0.0292231161147
43392,0.00676184892654
43406,0.0116027640179
43407,0.00160999328364
43416,0.00703259930015
43446,0.0107996454462
43472,0.00708904396743
43490,0.00716090016067
43491,0.0189377572387
43524,0.00188406987581
43531,0.00138008780777
43551,0.0114987790585
43581,0.025788096711
43601,0.00716920383275
43602,0.154407858849
43627,0.00756393186748
43642,0.0840003862977
43675,0.00359662761912
43727,0.0225391145796
43733,0.0130126550794
43737,0.00410236185417
43761,0.00729988887906
43797,0.00960684288293
43861,0.00564736314118
43873,0.00771505804732
43875,0.0268356949091
43911,0.0280519574881
43912,0.0157903246582
43919,0.141060650349
43924,0.00859575625509
43934,0.0490531586111
43935,0.0116610480472
43947,0.030546348542
43951,0.0398246236145
43955,0.0189381334931
43960,0.00926409102976
43971,0.0594680830836
44009,0.00973985716701
44060,0.00338479946367
44087,0.00418258737773
44106,0.00229963310994
44109,0.0346065089107
44115,0.02889694646
44139,0.00632016267627
44144,0.010944051668
44213,0.00741740735248
44235,0.0257955268025
44269,0.00282616750337
44285,0.0119794663042
44299,0.00269547640346
44318,0.015721635893
44325,0.0234705302864
44330,0.00989273376763
44356,0.0284686498344
44358,0.0179605819285
44368,0.0156015362591
44378,0.0233206432313
44391,0.00405094493181
44402,0.0161073543131
44417,0.0581669248641
44435,0.00773131242022
44446,0.0167563576251
44448,0.00318518211134
44459,0.0303215440363
44472,0.0318258777261
44505,0.0237131454051
44510,0.00739401066676
44511,0.00747040193528
44518,0.0691633149981
44532,0.0244884584099
44557,0.0848239809275
44576,0.0238570738584
44642,0.0335161648691
44654,0.00894214212894
44662,0.0086260298267
44666,0.0352494195104
44673,0.00282971886918
44681,0.00451600272208
44683,0.0391839109361
44684,0.0740072503686
44686,0.0274334345013
44720,0.0415084138513
44738,0.0462449155748
44749,0.0035140751861
44763,0.00792921613902
44781,0.0148570667952
44788,0.00526333600283
44802,0.008370465599
44822,0.00411915965378
44841,0.0102898450568
44844,0.0123929791152
44857,0.00615424895659
44859,0.0126981865615
44860,0.101787656546
44863,0.0122118312865
44894,0.00581523822621
44927,0.00576887466013
44941,0.0279107335955
44945,0.15666526556
44959,0.0109278820455
44985,0.00699770310894
44988,0.0640643760562
44995,0.0643730387092
45044,0.024003136903
45072,0.00210140715353
45102,0.00524019869044
45132,0.00850771833211
45139,0.0667704194784
45154,0.0352497771382
45165,0.00328317796811
45167,0.00166407227516
45175,0.0137360980734
45178,0.00195820583031
45199,0.0278892144561
45203,0.00331076048315
45224,0.0109555721283
45232,0.0510125979781
45250,0.00549664115533
45276,0.0139204002917
45289,0.026240022853
45312,0.00919390283525
45323,0.0133702419698
45330,0.0235472302884
45365,0.00268925004639
45432,0.0210273806006
45455,0.00450462801382
45482,0.0214987099171
45496,0.00690743839368
45508,0.00309280585498
45531,0.0408163778484
45537,0.00509672705084
45542,0.0318117514253
45552,0.0203064680099
45566,0.0146756824106
45568,0.00566889159381
45579,0.00491364300251
45583,0.0137530919164
45613,0.012065875344
45616,0.0135985016823
45617,0.00733951525763
45631,0.0149679649621
45639,0.00938150007278
45667,0.0225960817188
45729,0.027638297528
45743,0.00509810820222
45759,0.0133714815602
45793,0.0122796241194
45796,0.00638760952279
45819,0.0297243390232
45831,0.0208343509585
45847,0.0191313512623
45874,0.0151704652235
45875,0.135795280337
45892,0.00885615311563
45896,0.00348163861781
45913,0.0258431173861
45931,0.0150921791792
45940,0.046778883785
45950,0.00906169787049
45964,0.00656515080482
46007,0.101122945547
46030,0.00107621052302
46048,0.0147457774729
46049,0.00679481541738
46056,0.0214431732893
46074,0.0412577800453
46095,0.12046507746
46101,0.0126486644149
46103,0.0534799881279
46106,0.0204972177744
46110,0.00681392755359
46133,0.00552025763318
46145,0.0145691270009
46146,0.0115644382313
46203,0.0143397739157
46234,0.00626813527197
46246,0.0301273278892
46268,0.19887432456
46271,0.0150376837701
46280,0.0159580279142
46300,0.0037322237622
46318,0.00513721257448
46319,0.00385514181107
46330,0.0523868575692
46358,0.0371274426579
46366,0.0141978645697
46436,0.0186326280236
46460,0.0879647433758
46490,0.00860362220556
46528,0.0305888857692
46542,0.003701380454
46543,0.00768105871975
46566,0.0131115987897
46608,0.00986463297158
46614,0.00350271607749
46628,0.00502007827163
46664,0.00812348723412
46679,0.00303554255515
46728,0.0276930388063
46762,0.0138941835612
46764,0.0342973805964
46765,0.0539658553898
46779,0.18139745295
46801,0.0334602445364
46802,0.13817062974
46821,0.0131581043825
46917,0.003125857329
46920,0.00892014801502
46935,0.00878090132028
46965,0.00392619380727
46997,0.00412440719083
46998,0.00191020674538
47040,0.00113890727516
47041,0.00173900160007
47055,0.000735372013878
47066,0.00441262638196
47070,0.00983543600887
47084,0.0047103529796
47097,0.00849701371044
47120,0.00218281522393
47137,0.00827681366354
47138,0.0345591828227
47144,0.00153256824706
47148,0.00658807670698
47150,0.00424778042361
47152,0.000848195923027
47191,0.00102939736098
47233,0.00137263594661
47244,0.0114034386352
47251,0.00231842161156
47261,0.00413310853764
47279,0.00102680025157
47284,0.00417142687365
47334,0.00220241211355
47351,0.013810897246
47370,0.00912825483829
47381,0.0449617244303
47382,0.00703062210232
47384,0.00370014808141
47390,0.0754076614976
47435,0.0032786775846
47460,0.0135088786483
47485,0.00522337527946
47501,0.00107728037983
47504,0.00679189059883
47523,0.00392098119482
47527,0.0096493512392
47538,0.0020279053133
47539,0.0019138121279
47551,0.00396807817742
47557,0.00452568754554
47570,0.0012117830338
47586,0.0189562886953
47605,0.0236151758581
47609,0.00250069145113
47613,0.00510801235214
47627,0.009442509152
47647,0.0091177849099
47676,0.012593312189
47689,0.00178708415478
47690,0.0116630150005
47695,0.000596277939621
47708,0.00109590718057
47713,0.000987822539173
47736,0.00435916287825
47745,0.0082249622792
47752,0.00259670219384
47774,0.00266241887584
47807,0.0015740141971
47808,0.00714727072045
47837,0.00582040613517
47858,0.00996151380241
47859,0.0116701023653
47875,0.00629838369787
47883,0.00885890703648
47888,0.000758734415285
47890,0.0052970033139
47903,0.0355272367597
47925,0.00293728290126
47948,0.0035356041044
47959,0.00151844520587
47968,0.00506201013923
47970,0.00954737048596
47971,0.000832183752209
47973,0.00709900911897
47991,0.0154788913205
48006,0.00458215223625
48007,0.0134780295193
48012,0.00428329966962
48017,0.00121789402328
48062,0.0151174403727
48071,0.000648190034553
48079,0.00196999241598
48080,0.00591100752354
48081,0.00213704979979
48090,0.00776214431971
48091,0.00203285412863
48099,0.0291277170181
48108,0.0157537665218
48134,0.0234374869615
48135,0.0278968829662
48144,0.00184029981028
48157,0.014761691913
48217,0.00236041960306
48242,0.00687785027549
48258,0.0116139296442
48275,0.00548185268417
48292,0.00122815347277
48305,0.0308766141534
48308,0.0169707462192
48323,0.000916553894058
48343,0.00670070108026
48370,0.00879385136068
48398,0.00153481506277
48400,0.0040344777517
48410,0.00292591797188
48413,0.0118296751752
48419,0.0210632234812
48421,0.00722654210404
48423,0.0918973535299
48424,0.0133507316932
48431,0.132252991199
48437,0.00516609381884
48440,0.0165069922805
48445,0.00811546854675
48448,0.0714983567595
48451,0.00258879433386
48467,0.011867152527
48505,0.00784137845039
48508,0.0167367123067
48515,0.0256154742092
48518,0.00162873417139
48542,0.0189381632954
48548,0.00588973378763
48549,0.0219177287072
48616,0.0218794755638
48630,0.00507174106315
48632,0.0327542051673
48638,0.00408735917881
48642,0.000654349802062
48653,0.00230415933765
48662,0.0165899563581
48664,0.145845323801
48666,0.00788409542292
48686,0.0585652813315
48691,0.00469632353634
48694,0.00238796346821
48699,0.00811891164631
48723,0.00333991809748
48748,0.00975138414651
48757,0.00296722119674
48777,0.00718407100067
48782,0.00610351795331
48783,0.00215900852345
48790,0.0265053138137
48834,0.106801688671
48848,0.0176889840513
48850,0.0105831241235
48851,0.0254964549094
48856,0.00797155592591
48864,0.0247622597963
48926,0.00418298877776
48933,0.0106520382687
49001,0.0141361169517
49003,0.0223092995584
49057,0.0348798111081
49093,0.0938045531511
49094,0.00538198137656
49096,0.0367498546839
49116,0.010619639419
49140,0.00263473088853
49146,0.00432494096458
49161,0.0035932646133
49167,0.0944594442844
49168,0.0121680675074
49182,0.00368447834626
49186,0.0133041301742
49215,0.017765821889
49231,0.00122558081057
49265,0.0247619766742
49268,0.0179802067578
49272,0.0041107647121
49284,0.0906795188785
49286,0.0255084875971
49308,0.0102027626708
49310,0.144226357341
49315,0.0101189091802
49317,0.210892394185
49329,0.0048041776754
49335,0.0104996822774
49341,0.0139794368297
49352,0.00342241441831
49356,0.144785732031
49367,0.00910724885762
49387,0.0470563061535
49391,0.00617897184566
49393,0.00410995865241
49396,0.00889584887773
49439,0.0321246571839
49451,0.0226297006011
49476,0.0144924204797
49486,0.0348591022193
49487,0.0141357313842
49490,0.0339020676911
49494,0.117785103619
49500,0.093773573637
49524,0.0240447558463
49525,0.00359696079977
49527,0.00623438693583
49532,0.0184702761471
49533,0.0166865494102
49546,0.00563729042187
49559,0.00806941185147
49562,0.0360238514841
49563,0.0622983835638
49574,0.0564435571432
49583,0.0017125622835
49596,0.0804548338056
49623,0.0114885568619
49681,0.0088543780148
49687,0.0816860869527
49701,0.0173454210162
49704,0.041005898267
49726,0.0378838740289
49750,0.0144315324724
49784,0.0108678378165
49815,0.0169601067901
49830,0.00668477173895
49847,0.00529867922887
49865,0.00464901374653
49881,0.0265125446022
49883,0.0513437688351
49886,0.0175555534661
49901,0.0104783475399
49923,0.00567556172609
49930,0.0128550920635
49959,0.00370207126252
49970,0.10833439976
49979,0.0122513165697
49989,0.0036582055036
50008,0.0037878388539
50010,0.0151412757114
50023,0.00541683798656
50050,0.105801135302
50087,0.0166071262211
50102,0.0052481633611
50106,0.0148051744327
50129,0.0201332606375
50144,0.0014470780734
50149,0.00834024138749
50161,0.033634416759
50178,0.0317569896579
50188,0.0331087857485
50197,0.0070074768737
50205,0.0156227424741
50213,0.0104526784271
50229,0.0190367102623
50244,0.00917975325137
50252,0.00617222022265
50276,0.00543624768034
50307,0.00731796585023
50331,0.0436018407345
50337,0.00208568735979
50343,0.0300681963563
50345,0.0320742726326
50346,0.00321714323945
50355,0.00530577916652
50358,0.00225040363148
50393,0.00786463171244
50429,0.00529477791861
50452,0.00270936475135
50490,0.0167378894985
50508,0.00100612302776
50562,0.00903777219355
50577,0.0067826746963
50600,0.00487790768966
50616,0.0349994748831
50635,0.0207176879048
50646,0.00603488367051
50650,0.00396928796545
50661,0.00428660819307
50675,0.00216237758286
50676,0.0191158130765
50689,0.0138879586011
50691,0.0347663834691
50723,0.00304577825591
50729,0.00826735887676
50740,0.0862898230553
50750,0.0221268832684
50773,0.0488700456917
50781,0.00331659545191
50792,0.184137225151
50794,0.00357947940938
50799,0.00465701054782
50809,0.00757357059047
50855,0.00398346921429
50856,0.0140975983813
50864,0.0110174519941
50870,0.0022441574838
50891,0.0313669033349
50913,0.00694930460304
50920,0.127003625035
50926,0.0132887223735
50930,0.0416808724403
50950,0.0110802771524
50971,0.0144916642457
50974,0.035796482116
50978,0.00833617616445
51007,0.00532926199958
51017,0.0126991374418
51027,0.0182828921825
51055,0.00594490300864
51057,0.0431372448802
51078,0.00907212123275
51081,0.00266518304124
51083,0.00914777442813
51095,0.0321212857962
51109,0.00577660277486
51118,0.00458105374128
51119,0.0258832499385
51123,0.0164182111621
51125,0.0254630669951
51140,0.0628465414047
51184,0.0092821707949
51204,0.029983529821
51216,0.00436424650252
51219,0.0243037808686
51224,0.0219671633095
51245,0.0059485337697
51246,0.0709972828627
51291,0.0226018168032
51302,0.0324494354427
51307,0.0193543191999
51313,0.00184637994971
51343,0.0340172722936
51347,0.0494339391589
51353,0.0138053325936
51372,0.00342627940699
51428,0.164142251015
51431,0.00966757256538
51433,0.00657269125804
51451,0.00552302785218
51455,0.0326112955809
51493,0.0535059757531
51494,0.0108156837523
51506,0.00242624804378
51536,0.0514413677156
51537,0.0356129519641
51548,0.0213912706822
51580,0.00460322713479
51584,0.00797049608082
51598,0.00195980188437
51612,0.00185818900354
51618,0.00558027159423
51623,0.377515524626
51634,0.002328569768
51641,0.00175830745138
51667,0.00638153543696
51694,0.0116894561797
51699,0.0179197788239
51720,0.0439629219472
51723,0.0111429840326
51758,0.00125010346528
51773,0.0290925819427
51774,0.022329043597
51799,0.0122659420595
51806,0.00541790435091
51809,0.058368165046
51818,0.00422634650022
51821,0.0118621159345
51822,0.0632724240422
51839,0.021747790277
51840,0.0129494527355
51863,0.00532897654921
51864,0.00233066221699
51876,0.0182474460453
51903,0.0109133934602
51907,0.0217600185424
51913,0.0158463288099
51916,0.00144770788029
51925,0.0083139417693
51928,0.00837864261121
51958,0.113408096135
51967,0.0387068204582
51982,0.0130560975522
52002,0.00557750463486
52018,0.0119239455089
52046,0.022271130234
52052,0.02623838
52062,0.0068895756267
52070,0.057593818754
52089,0.0417919307947
52093,0.00245027942583
52100,0.0223447661847
52120,0.00721843214706
52139,0.0226070173085
52160,0.0156479012221
52162,0.0251751672477
52164,0.0248237717897
52172,0.0158569514751
52183,0.0177830383182
52184,0.093270085752
52192,0.0382867977023
52217,0.0412785746157
52240,0.0166217107326
52255,0.0449682027102
52265,0.00515177985653
52319,0.00244596484117
52348,0.114400990307
52358,0.00915900990367
52407,0.023437121883
52421,0.0350588932633
52434,0.0216538570821
52452,0.00538211129606
52469,0.122707918286
52483,0.088658593595
52529,0.0514334104955
52541,0.0417005345225
52549,0.0412156842649
52552,0.147871315479
52574,0.0164803750813
52581,0.655639350414
52590,0.455454319715
52591,0.891880512238
52597,0.684636950493
52598,0.892985343933
52607,0.0746545419097
52622,0.288883268833
52640,0.314811885357
52641,0.771840155125
52642,0.764642894268
52650,0.471866250038
52651,0.715675890446
52656,0.0110253570601
52749,0.00377690047026
52751,0.00385727966204
52756,0.0134048387408
52765,0.0305669009686
52814,0.00269724987447
52845,0.000924942782149
52862,0.00288251135498
52900,0.00100275117438
52909,0.00289518083446
52936,0.0133838048205
52962,0.00519109424204
52982,0.00552145391703
52985,0.00187823583838
53020,0.00184528087266
53030,0.0173848345876
53038,0.00422316091135
53075,0.00145907851402
53094,0.00225010258146
53102,0.00317352730781
53108,0.0157685093582
53129,0.00923998560756
53140,0.00498595135286
53176,0.0011058410164
53179,0.0106155117974
53195,0.000778867513873
53206,0.0013932720758
53232,0.00562107283622
53258,0.00287579419091
53273,0.00203452561982
53295,0.0026302463375
53302,0.00380434072576
53329,0.00732755940408
53372,0.0043822536245
